Plot,Unit,Treatment,PFT_simple,Mortality_frac_yr,Total_count,SE_plot,Timeframe
0590-00104,590,None,cedar,0.0,15,0.0,2003-2009
0590-00104,590,None,fir,0.0,1,0.0,2003-2009
0590-00104,590,None,oak,0.0,1,0.0,2003-2009
0590-00104,590,None,pine,0.0,1,0.0,2003-2009
0590-00104,590,None,psme,0.0,1,0.0,2003-2009
0590-00105,590,None,cedar,0.0,8,0.0,2003-2009
0590-00105,590,None,fir,0.0,1,0.0,2003-2009
0590-00105,590,None,pine,0.0,3,0.0,2003-2009
0590-00105,590,None,psme,0.0,1,0.0,2003-2009
0590-00106,590,None,cedar,0.01740680614731016,10,0.041356751863583445,2003-2009
0590-00106,590,None,fir,0.0,8,0.0,2003-2009
0590-00106,590,None,oak,0.0,1,0.0,2003-2009
0590-00106,590,None,pine,0.0,3,0.0,2003-2009
0590-00106,590,None,psme,0.0,2,0.0,2003-2009
0590-00107,590,None,cedar,0.0,3,0.0,2003-2009
0590-00107,590,None,fir,0.0,7,0.0,2003-2009
0590-00107,590,None,pine,0.0,4,0.0,2003-2009
0590-00107,590,None,psme,0.0,7,0.0,2003-2009
0590-00109,590,None,cedar,0.0,5,0.0,2003-2009
0590-00109,590,None,fir,0.0,4,0.0,2003-2009
0590-00109,590,None,pine,0.0,6,0.0,2003-2009
0590-00109,590,None,psme,0.0,1,0.0,2003-2009
0590-00111,590,None,cedar,0.0,13,0.0,2003-2009
0590-00111,590,None,fir,0.0,6,0.0,2003-2009
0590-00111,590,None,pine,0.0,2,0.0,2003-2009
0590-00111,590,None,psme,0.0,3,0.0,2003-2009
0590-00113,590,None,cedar,0.0,6,0.0,2003-2009
0590-00113,590,None,fir,0.0,3,0.0,2003-2009
0590-00113,590,None,oak,0.0,2,0.0,2003-2009
0590-00113,590,None,pine,0.0,4,0.0,2003-2009
0590-00113,590,None,psme,0.0,4,0.0,2003-2009
0590-00115,590,None,cedar,0.022009411402034718,8,0.051871231443559714,2003-2009
0590-00115,590,None,fir,0.0,2,0.0,2003-2009
0590-00115,590,None,oak,0.0,2,0.0,2003-2009
0590-00115,590,None,pine,0.0,3,0.0,2003-2009
0590-00115,590,None,psme,0.0,2,0.0,2003-2009
0590-00116,590,None,cedar,0.0,7,0.0,2003-2009
0590-00116,590,None,fir,0.0,2,0.0,2003-2009
0590-00116,590,None,pine,0.0,1,0.0,2003-2009
0590-00116,590,None,psme,0.0,6,0.0,2003-2009
0590-00117,590,None,cedar,0.0,2,0.0,2003-2009
0590-00117,590,None,pine,0.0,3,0.0,2003-2009
0590-00118,590,None,cedar,0.0,7,0.0,2003-2009
0590-00118,590,None,fir,0.0,4,0.0,2003-2009
0590-00118,590,None,pine,0.0,5,0.0,2003-2009
0590-00118,590,None,psme,0.0,1,0.0,2003-2009
0040-00002,40,None,cedar,0.0,3,0.0,2009-2016
0040-00002,40,None,fir,0.056277942564502026,6,0.09408394810416974,2009-2016
0040-00002,40,None,psme,0.0,5,0.0,2009-2016
0040-00003,40,None,cedar,0.0,4,0.0,2009-2016
0040-00003,40,None,fir,0.0,4,0.0,2009-2016
0040-00003,40,None,pine,0.0,2,0.0,2009-2016
0040-00003,40,None,psme,0.025709667087206012,6,0.06461253761909146,2009-2016
0040-00005,40,None,cedar,0.02178082201781728,7,0.0551704084891859,2009-2016
0040-00005,40,None,fir,0.018895119426718843,8,0.04813794486754819,2009-2016
0040-00005,40,None,pine,0.0,1,0.0,2009-2016
0040-00005,40,None,psme,0.031374914073002635,5,0.077962207305738,2009-2016
0040-00007,40,None,cedar,0.0,2,0.0,2009-2016
0040-00007,40,None,fir,0.0,10,0.0,2009-2016
0040-00007,40,None,oak,0.0,4,0.0,2009-2016
0040-00007,40,None,pine,0.0,1,0.0,2009-2016
0040-00007,40,None,psme,0.0,8,0.0,2009-2016
0040-00012,40,None,cedar,0.007300831979014655,20,0.019036188998101552,2009-2016
0040-00012,40,None,fir,0.0,1,0.0,2009-2016
0040-00012,40,None,oak,0.0,4,0.0,2009-2016
0040-00012,40,None,psme,0.0,2,0.0,2009-2016
0040-00101,40,None,cedar,0.0,1,0.0,2009-2016
0040-00101,40,None,fir,0.0,14,0.0,2009-2016
0040-00101,40,None,oak,0.0,6,0.0,2009-2016
0040-00101,40,None,psme,0.0,1,0.0,2009-2016
0040-00103,40,None,cedar,0.0,2,0.0,2009-2016
0040-00103,40,None,fir,0.0,5,0.0,2009-2016
0040-00103,40,None,other_hardwood,0.0,8,0.0,2009-2016
0040-00103,40,None,pine,0.0,1,0.0,2009-2016
0040-00103,40,None,psme,0.0,1,0.0,2009-2016
0040-00104,40,None,cedar,0.0,6,0.0,2009-2016
0040-00104,40,None,fir,0.0,4,0.0,2009-2016
0040-00104,40,None,other_hardwood,0.0,3,0.0,2009-2016
0040-00104,40,None,pine,0.0,2,0.0,2009-2016
0040-00104,40,None,psme,0.0,2,0.0,2009-2016
0040-00105,40,None,cedar,0.0,4,0.0,2009-2016
0040-00105,40,None,fir,0.0496772007513091,10,0.06870907980523625,2009-2016
0040-00105,40,None,pine,0.0,1,0.0,2009-2016
0040-00105,40,None,psme,0.031374914073002635,5,0.077962207305738,2009-2016
0040-00106,40,None,cedar,0.0,5,0.0,2009-2016
0040-00106,40,None,fir,0.12269333787625847,5,0.14672401488307274,2009-2016
0040-00106,40,None,pine,0.0,1,0.0,2009-2016
0040-00106,40,None,psme,0.0,7,0.0,2009-2016
0040-00107,40,None,cedar,0.1452486000928478,3,0.20343012253508228,2009-2016
0040-00107,40,None,fir,0.09427633573609329,12,0.08435456333055764,2009-2016
0040-00107,40,None,oak,0.0,4,0.0,2009-2016
0040-00107,40,None,psme,0.0,5,0.0,2009-2016
0040-00108,40,None,cedar,0.0,2,0.0,2009-2016
0040-00108,40,None,fir,0.0,1,0.0,2009-2016
0040-00108,40,None,oak,0.0,8,0.0,2009-2016
0040-00108,40,None,pine,0.0,1,0.0,2009-2016
0040-00108,40,None,psme,0.0,1,0.0,2009-2016
0040-00109,40,None,fir,0.0,1,0.0,2009-2016
0040-00109,40,None,other_hardwood,0.0,7,0.0,2009-2016
0040-00109,40,None,pine,0.0,1,0.0,2009-2016
0040-00109,40,None,psme,0.0,4,0.0,2009-2016
0040-00110,40,None,cedar,0.0,1,0.0,2009-2016
0040-00110,40,None,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0040-00110,40,None,other_hardwood,0.006945789176489692,21,0.018123314620104875,2009-2016
0040-00110,40,None,psme,0.0,4,0.0,2009-2016
0040-00111,40,None,cedar,0.0,5,0.0,2009-2016
0040-00111,40,None,fir,0.0,1,0.0,2009-2016
0040-00111,40,None,other_hardwood,0.0,10,0.0,2009-2016
0040-00111,40,None,pine,0.0,1,0.0,2009-2016
0040-00111,40,None,psme,0.0,2,0.0,2009-2016
0040-00112,40,None,cedar,0.0,5,0.0,2009-2016
0040-00112,40,None,fir,0.0,2,0.0,2009-2016
0040-00112,40,None,psme,0.0,1,0.0,2009-2016
0040-00113,40,None,cedar,0.0,3,0.0,2009-2016
0040-00113,40,None,fir,0.02178082201781728,7,0.0551704084891859,2009-2016
0040-00113,40,None,oak,0.09427633573609329,2,0.20662563763515493,2009-2016
0040-00113,40,None,psme,0.0,6,0.0,2009-2016
0040-00114,40,None,cedar,0.0,9,0.0,2009-2016
0040-00114,40,None,fir,0.0,2,0.0,2009-2016
0040-00114,40,None,psme,0.0,2,0.0,2009-2016
0040-00115,40,None,cedar,0.0,1,0.0,2009-2016
0040-00115,40,None,fir,0.0,3,0.0,2009-2016
0040-00115,40,None,oak,0.0,4,0.0,2009-2016
0040-00115,40,None,other_hardwood,0.016685378962577158,9,0.04269657427248486,2009-2016
0040-00115,40,None,psme,0.0,2,0.0,2009-2016
0040-00116,40,None,cedar,0.0,5,0.0,2009-2016
0040-00116,40,None,fir,0.0,3,0.0,2009-2016
0040-00116,40,None,oak,0.0,10,0.0,2009-2016
0040-00116,40,None,psme,0.0,3,0.0,2009-2016
0060-00021,60,Burn,cedar,0.0,3,0.0,2009-2016
0060-00021,60,Burn,fir,0.0,2,0.0,2009-2016
0060-00021,60,Burn,oak,0.0,1,0.0,2009-2016
0060-00021,60,Burn,pine,0.09427633573609329,2,0.20662563763515493,2009-2016
0060-00027,60,Burn,cedar,0.0,6,0.0,2009-2016
0060-00101,60,Burn,cedar,0.0,18,0.0,2009-2016
0060-00101,60,Burn,fir,0.0,6,0.0,2009-2016
0060-00101,60,Burn,psme,0.0,2,0.0,2009-2016
0060-00102,60,Burn,cedar,0.0,5,0.0,2009-2016
0060-00102,60,Burn,fir,0.1452486000928478,3,0.20343012253508228,2009-2016
0060-00102,60,Burn,oak,0.0,1,0.0,2009-2016
0060-00102,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00103,60,Burn,cedar,0.0,5,0.0,2009-2016
0060-00103,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00103,60,Burn,psme,0.0,3,0.0,2009-2016
0060-00104,60,Burn,cedar,0.0,3,0.0,2009-2016
0060-00104,60,Burn,pine,0.04026439021129735,4,0.09828932939567973,2009-2016
0060-00104,60,Burn,psme,0.0,3,0.0,2009-2016
0060-00105,60,Burn,cedar,0.031374914073002635,10,0.05512760546215873,2009-2016
0060-00105,60,Burn,fir,0.0,2,0.0,2009-2016
0060-00105,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00106,60,Burn,cedar,0.0,6,0.0,2009-2016
0060-00106,60,Burn,fir,0.0768329847317929,7,0.10066186480986516,2009-2016
0060-00106,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00106,60,Burn,psme,0.0,1,0.0,2009-2016
0060-00107,60,Burn,cedar,0.0,4,0.0,2009-2016
0060-00107,60,Burn,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0060-00107,60,Burn,psme,0.0,3,0.0,2009-2016
0060-00108,60,Burn,cedar,0.1452486000928478,3,0.20343012253508228,2009-2016
0060-00108,60,Burn,oak,0.0,1,0.0,2009-2016
0060-00109,60,Burn,cedar,0.0,2,0.0,2009-2016
0060-00109,60,Burn,fir,0.0,2,0.0,2009-2016
0060-00109,60,Burn,pine,0.0,2,0.0,2009-2016
0060-00109,60,Burn,psme,0.0,2,0.0,2009-2016
0060-00111,60,Burn,cedar,0.031374914073002635,5,0.077962207305738,2009-2016
0060-00111,60,Burn,fir,0.0,2,0.0,2009-2016
0060-00111,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00112,60,Burn,cedar,0.0,3,0.0,2009-2016
0060-00112,60,Burn,fir,0.0,4,0.0,2009-2016
0060-00112,60,Burn,psme,0.0,1,0.0,2009-2016
0060-00113,60,Burn,fir,0.0,2,0.0,2009-2016
0060-00113,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00113,60,Burn,psme,0.0,1,0.0,2009-2016
0060-00114,60,Burn,cedar,0.0,1,0.0,2009-2016
0060-00114,60,Burn,pine,0.0,2,0.0,2009-2016
0060-00114,60,Burn,psme,0.0,2,0.0,2009-2016
0060-00116,60,Burn,cedar,0.0,2,0.0,2009-2016
0060-00116,60,Burn,fir,0.0,4,0.0,2009-2016
0060-00116,60,Burn,psme,0.0,2,0.0,2009-2016
0060-00117,60,Burn,cedar,0.0,4,0.0,2009-2016
0060-00117,60,Burn,fir,0.0,2,0.0,2009-2016
0060-00117,60,Burn,pine,0.0,2,0.0,2009-2016
0060-00119,60,Burn,cedar,0.0,3,0.0,2009-2016
0060-00119,60,Burn,fir,0.0,7,0.0,2009-2016
0060-00119,60,Burn,pine,0.0,2,0.0,2009-2016
0060-00130,60,Burn,cedar,0.0,8,0.0,2009-2016
0060-00130,60,Burn,fir,0.0,4,0.0,2009-2016
0060-00130,60,Burn,oak,0.0,1,0.0,2009-2016
0060-00130,60,Burn,pine,0.0,1,0.0,2009-2016
0060-00130,60,Burn,psme,0.0,1,0.0,2009-2016
0180-00004,180,Burn+Thin,oak,0.09427633573609329,2,0.20662563763515493,2009-2016
0180-00004,180,Burn+Thin,pine,0.0,2,0.0,2009-2016
0180-00004,180,Burn+Thin,psme,0.0,1,0.0,2009-2016
0180-00008,180,Burn+Thin,fir,0.09427633573609329,4,0.14610638953881236,2009-2016
0180-00010,180,Burn+Thin,pine,0.0,3,0.0,2009-2016
0180-00013,180,Burn+Thin,psme,0.0,1,0.0,2009-2016
0180-00018,180,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0180-00018,180,Burn+Thin,pine,0.0,2,0.0,2009-2016
0180-00101,180,Burn+Thin,pine,0.0,4,0.0,2009-2016
0180-00101,180,Burn+Thin,psme,0.0,2,0.0,2009-2016
0180-00102,180,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0180-00102,180,Burn+Thin,fir,0.0,1,0.0,2009-2016
0180-00102,180,Burn+Thin,pine,0.0,4,0.0,2009-2016
0180-00107,180,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0180-00107,180,Burn+Thin,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0180-00107,180,Burn+Thin,pine,0.0,3,0.0,2009-2016
0180-00108,180,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0180-00108,180,Burn+Thin,fir,0.0,1,0.0,2009-2016
0180-00108,180,Burn+Thin,pine,0.0,4,0.0,2009-2016
0180-00109,180,Burn+Thin,cedar,0.0,2,0.0,2009-2016
0180-00109,180,Burn+Thin,fir,0.0,2,0.0,2009-2016
0180-00109,180,Burn+Thin,pine,0.0,3,0.0,2009-2016
0180-00110,180,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0180-00110,180,Burn+Thin,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0180-00110,180,Burn+Thin,psme,0.0,3,0.0,2009-2016
0180-00111,180,Burn+Thin,cedar,0.0,1,0.0,2009-2016
0180-00111,180,Burn+Thin,fir,0.056277942564502026,3,0.1330547954105233,2009-2016
0180-00111,180,Burn+Thin,pine,0.0,3,0.0,2009-2016
0180-00114,180,Burn+Thin,fir,0.1452486000928478,3,0.20343012253508228,2009-2016
0180-00114,180,Burn+Thin,pine,0.0,2,0.0,2009-2016
0180-00117,180,Burn+Thin,cedar,0.0,3,0.0,2009-2016
0180-00120,180,Burn+Thin,pine,0.09427633573609329,2,0.20662563763515493,2009-2016
0180-00120,180,Burn+Thin,psme,0.0,1,0.0,2009-2016
0180-00121,180,Burn+Thin,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0180-00121,180,Burn+Thin,pine,0.0,2,0.0,2009-2016
0180-00121,180,Burn+Thin,psme,0.0,1,0.0,2009-2016
0190-00010,190,Thin,cedar,0.09427633573609329,2,0.20662563763515493,2009-2016
0190-00010,190,Thin,pine,0.09427633573609329,2,0.20662563763515493,2009-2016
0190-00010,190,Thin,psme,0.0,3,0.0,2009-2016
0190-00024,190,Thin,cedar,0.0,1,0.0,2009-2016
0190-00024,190,Thin,oak,0.0,3,0.0,2009-2016
0190-00024,190,Thin,psme,0.04026439021129735,4,0.09828932939567973,2009-2016
0190-00025,190,Thin,cedar,0.0,2,0.0,2009-2016
0190-00025,190,Thin,fir,0.0,1,0.0,2009-2016
0190-00025,190,Thin,oak,0.0,1,0.0,2009-2016
0190-00026,190,Thin,cedar,0.0,2,0.0,2009-2016
0190-00026,190,Thin,fir,0.0,2,0.0,2009-2016
0190-00026,190,Thin,pine,0.09427633573609329,2,0.20662563763515493,2009-2016
0190-00026,190,Thin,psme,0.0,1,0.0,2009-2016
0190-00027,190,Thin,fir,0.0,2,0.0,2009-2016
0190-00027,190,Thin,psme,0.056277942564502026,3,0.1330547954105233,2009-2016
0190-00102,190,Thin,cedar,0.0,5,0.0,2009-2016
0190-00102,190,Thin,fir,0.0,1,0.0,2009-2016
0190-00102,190,Thin,pine,0.0,1,0.0,2009-2016
0190-00102,190,Thin,psme,0.0,3,0.0,2009-2016
0190-00104,190,Thin,oak,0.056277942564502026,3,0.1330547954105233,2009-2016
0190-00104,190,Thin,pine,0.0,2,0.0,2009-2016
0190-00106,190,Thin,cedar,0.0,3,0.0,2009-2016
0190-00106,190,Thin,fir,0.0,1,0.0,2009-2016
0190-00106,190,Thin,psme,0.056277942564502026,3,0.1330547954105233,2009-2016
0190-00108,190,Thin,cedar,0.0,4,0.0,2009-2016
0190-00108,190,Thin,fir,0.0,1,0.0,2009-2016
0190-00108,190,Thin,psme,0.0,1,0.0,2009-2016
0190-00110,190,Thin,cedar,0.0,4,0.0,2009-2016
0190-00110,190,Thin,oak,0.0,1,0.0,2009-2016
0190-00110,190,Thin,pine,0.0,1,0.0,2009-2016
0190-00110,190,Thin,psme,0.0,1,0.0,2009-2016
0190-00111,190,Thin,cedar,0.0,3,0.0,2009-2016
0190-00111,190,Thin,fir,0.0,2,0.0,2009-2016
0190-00111,190,Thin,oak,0.0,1,0.0,2009-2016
0190-00111,190,Thin,pine,0.0,2,0.0,2009-2016
0190-00111,190,Thin,psme,0.0,2,0.0,2009-2016
0190-00113,190,Thin,cedar,0.0,6,0.0,2009-2016
0190-00113,190,Thin,fir,0.0,2,0.0,2009-2016
0190-00113,190,Thin,other_hardwood,0.0,9,0.0,2009-2016
0190-00113,190,Thin,pine,0.0,1,0.0,2009-2016
0190-00113,190,Thin,psme,0.0,1,0.0,2009-2016
0190-00114,190,Thin,cedar,0.0,9,0.0,2009-2016
0190-00114,190,Thin,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0190-00114,190,Thin,oak,0.0,2,0.0,2009-2016
0190-00116,190,Thin,cedar,0.04026439021129735,8,0.0695010513339634,2009-2016
0190-00116,190,Thin,fir,0.018895119426718843,8,0.04813794486754819,2009-2016
0190-00116,190,Thin,other_hardwood,0.0,2,0.0,2009-2016
0190-00116,190,Thin,psme,0.0,3,0.0,2009-2016
0240-00003,240,None,cedar,0.0,6,0.0,2009-2016
0240-00003,240,None,fir,0.09427633573609329,2,0.20662563763515493,2009-2016
0240-00003,240,None,pine,0.0,1,0.0,2009-2016
0240-00003,240,None,psme,0.0,1,0.0,2009-2016
0240-00005,240,None,cedar,0.0,12,0.0,2009-2016
0240-00005,240,None,fir,0.0,2,0.0,2009-2016
0240-00005,240,None,oak,0.04026439021129735,4,0.09828932939567973,2009-2016
0240-00005,240,None,pine,0.0,1,0.0,2009-2016
0240-00007,240,None,cedar,0.025709667087206012,12,0.04568796350013047,2009-2016
0240-00007,240,None,fir,0.0,5,0.0,2009-2016
0240-00007,240,None,oak,0.0,1,0.0,2009-2016
0240-00007,240,None,pine,0.09427633573609329,2,0.20662563763515493,2009-2016
0240-00009,240,None,cedar,0.0,8,0.0,2009-2016
0240-00009,240,None,fir,0.02178082201781728,7,0.0551704084891859,2009-2016
0240-00009,240,None,oak,0.0,2,0.0,2009-2016
0240-00009,240,None,pine,0.0,2,0.0,2009-2016
0240-00009,240,None,psme,0.0,3,0.0,2009-2016
0240-00022,240,None,cedar,0.005698747982466279,51,0.010540558691427311,2009-2016
0240-00022,240,None,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0240-00022,240,None,oak,0.0,4,0.0,2009-2016
0240-00026,240,None,cedar,0.0,9,0.0,2009-2016
0240-00026,240,None,pine,0.0,1,0.0,2009-2016
0240-00026,240,None,psme,0.0,4,0.0,2009-2016
0240-00101,240,None,cedar,0.0,1,0.0,2009-2016
0240-00101,240,None,fir,0.09427633573609329,6,0.11929536751013477,2009-2016
0240-00101,240,None,oak,0.0,3,0.0,2009-2016
0240-00101,240,None,other_hardwood,0.1452486000928478,3,0.20343012253508228,2009-2016
0240-00101,240,None,psme,0.0,12,0.0,2009-2016
0240-00102,240,None,cedar,0.016685378962577158,9,0.04269657427248486,2009-2016
0240-00102,240,None,fir,0.0,1,0.0,2009-2016
0240-00102,240,None,pine,0.0,3,0.0,2009-2016
0240-00102,240,None,psme,0.0,5,0.0,2009-2016
0240-00104,240,None,fir,0.018895119426718843,8,0.04813794486754819,2009-2016
0240-00105,240,None,cedar,0.0,5,0.0,2009-2016
0240-00105,240,None,fir,0.018895119426718843,8,0.04813794486754819,2009-2016
0240-00105,240,None,oak,0.0,1,0.0,2009-2016
0240-00105,240,None,pine,0.0,7,0.0,2009-2016
0240-00105,240,None,psme,0.0,1,0.0,2009-2016
0240-00106,240,None,cedar,0.014938794558884472,10,0.038360952772333375,2009-2016
0240-00106,240,None,fir,0.023582355095758456,13,0.042086200574074535,2009-2016
0240-00107,240,None,cedar,0.0,2,0.0,2009-2016
0240-00107,240,None,fir,0.0,4,0.0,2009-2016
0240-00107,240,None,pine,0.0,2,0.0,2009-2016
0240-00109,240,None,cedar,0.006061499453274499,24,0.015843975823706166,2009-2016
0240-00109,240,None,oak,0.0,6,0.0,2009-2016
0240-00109,240,None,pine,0.0,3,0.0,2009-2016
0240-00110,240,None,cedar,0.0,7,0.0,2009-2016
0240-00110,240,None,fir,0.0,5,0.0,2009-2016
0240-00110,240,None,oak,0.0,1,0.0,2009-2016
0240-00112,240,None,cedar,0.0,5,0.0,2009-2016
0240-00112,240,None,fir,0.09427633573609329,4,0.14610638953881236,2009-2016
0240-00112,240,None,oak,0.0,1,0.0,2009-2016
0240-00112,240,None,psme,0.0,1,0.0,2009-2016
0240-00113,240,None,cedar,0.04447408157528232,22,0.043950456427104295,2009-2016
0240-00113,240,None,fir,0.031374914073002635,5,0.077962207305738,2009-2016
0240-00113,240,None,oak,0.0,1,0.0,2009-2016
0240-00113,240,None,pine,0.0,2,0.0,2009-2016
0240-00113,240,None,psme,0.0,7,0.0,2009-2016
0240-00114,240,None,cedar,0.02178082201781728,14,0.039011369963535214,2009-2016
0240-00114,240,None,fir,0.0,6,0.0,2009-2016
0240-00114,240,None,oak,0.0,1,0.0,2009-2016
0240-00114,240,None,pine,0.0,5,0.0,2009-2016
0240-00114,240,None,psme,0.0,2,0.0,2009-2016
0240-00115,240,None,cedar,0.05968505934696777,20,0.052972989833365416,2009-2016
0240-00115,240,None,fir,0.018895119426718843,8,0.04813794486754819,2009-2016
0240-00115,240,None,pine,0.031374914073002635,5,0.077962207305738,2009-2016
0240-00115,240,None,psme,0.0,6,0.0,2009-2016
0340-00006,340,Burn,cedar,0.0,1,0.0,2009-2016
0340-00006,340,Burn,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0340-00006,340,Burn,psme,0.0,1,0.0,2009-2016
0340-00013,340,Burn,cedar,0.0,7,0.0,2009-2016
0340-00013,340,Burn,fir,0.0,3,0.0,2009-2016
0340-00013,340,Burn,oak,0.0,1,0.0,2009-2016
0340-00013,340,Burn,other_hardwood,0.0,6,0.0,2009-2016
0340-00013,340,Burn,psme,0.0,1,0.0,2009-2016
0340-00024,340,Burn,cedar,0.04026439021129735,4,0.09828932939567973,2009-2016
0340-00024,340,Burn,fir,0.04447408157528232,11,0.06215533155169865,2009-2016
0340-00024,340,Burn,oak,0.0,3,0.0,2009-2016
0340-00024,340,Burn,psme,0.0,5,0.0,2009-2016
0340-00025,340,Burn,cedar,0.0,5,0.0,2009-2016
0340-00025,340,Burn,fir,0.0,3,0.0,2009-2016
0340-00025,340,Burn,psme,0.0,2,0.0,2009-2016
0340-00026,340,Burn,cedar,0.0,1,0.0,2009-2016
0340-00026,340,Burn,fir,0.025709667087206012,6,0.06461253761909146,2009-2016
0340-00026,340,Burn,psme,0.0,1,0.0,2009-2016
0340-00103,340,Burn,cedar,0.0768329847317929,7,0.10066186480986516,2009-2016
0340-00103,340,Burn,fir,0.0,4,0.0,2009-2016
0340-00103,340,Burn,oak,0.0,2,0.0,2009-2016
0340-00104,340,Burn,cedar,0.0,3,0.0,2009-2016
0340-00104,340,Burn,fir,0.0,5,0.0,2009-2016
0340-00104,340,Burn,oak,0.0,1,0.0,2009-2016
0340-00104,340,Burn,psme,0.0,2,0.0,2009-2016
0340-00108,340,Burn,cedar,0.01772154228264633,17,0.03199953053127196,2009-2016
0340-00108,340,Burn,fir,0.056277942564502026,9,0.07681922194723621,2009-2016
0340-00108,340,Burn,oak,0.0,2,0.0,2009-2016
0340-00108,340,Burn,other_hardwood,0.025709667087206012,6,0.06461253761909146,2009-2016
0340-00109,340,Burn,cedar,0.025709667087206012,6,0.06461253761909146,2009-2016
0340-00109,340,Burn,fir,0.0,8,0.0,2009-2016
0340-00109,340,Burn,oak,0.0,1,0.0,2009-2016
0340-00109,340,Burn,pine,0.0,1,0.0,2009-2016
0340-00109,340,Burn,psme,0.0,1,0.0,2009-2016
0340-00111,340,Burn,cedar,0.0,5,0.0,2009-2016
0340-00111,340,Burn,fir,0.0,1,0.0,2009-2016
0340-00112,340,Burn,fir,0.0,2,0.0,2009-2016
0340-00112,340,Burn,other_hardwood,0.09427633573609329,4,0.14610638953881236,2009-2016
0340-00112,340,Burn,pine,0.0,2,0.0,2009-2016
0340-00112,340,Burn,psme,0.0,3,0.0,2009-2016
0340-00113,340,Burn,other_hardwood,0.24269345787544683,14,0.11457790343564303,2009-2016
0340-00113,340,Burn,pine,0.0,1,0.0,2009-2016
0340-00114,340,Burn,cedar,0.0,3,0.0,2009-2016
0340-00114,340,Burn,fir,0.0,1,0.0,2009-2016
0340-00114,340,Burn,other_hardwood,0.0,2,0.0,2009-2016
0340-00114,340,Burn,psme,0.0,4,0.0,2009-2016
0340-00115,340,Burn,fir,0.025709667087206012,6,0.06461253761909146,2009-2016
0340-00115,340,Burn,pine,0.0,1,0.0,2009-2016
0340-00116,340,Burn,cedar,0.0,2,0.0,2009-2016
0340-00116,340,Burn,fir,0.0,4,0.0,2009-2016
0340-00116,340,Burn,other_hardwood,0.031374914073002635,5,0.077962207305738,2009-2016
0340-00116,340,Burn,psme,0.0,2,0.0,2009-2016
0340-00117,340,Burn,cedar,0.0,2,0.0,2009-2016
0340-00117,340,Burn,fir,0.031374914073002635,5,0.077962207305738,2009-2016
0340-00117,340,Burn,psme,0.0,1,0.0,2009-2016
0340-00121,340,Burn,cedar,0.0,2,0.0,2009-2016
0340-00121,340,Burn,fir,0.0,5,0.0,2009-2016
0340-00121,340,Burn,other_hardwood,0.0,1,0.0,2009-2016
0340-00121,340,Burn,pine,0.0,2,0.0,2009-2016
0340-00121,340,Burn,psme,0.0,1,0.0,2009-2016
0340-00122,340,Burn,fir,0.0,8,0.0,2009-2016
0340-00123,340,Burn,cedar,0.0,2,0.0,2009-2016
0340-00123,340,Burn,fir,0.025709667087206012,6,0.06461253761909146,2009-2016
0340-00123,340,Burn,pine,0.0,3,0.0,2009-2016
0340-00124,340,Burn,cedar,0.0,1,0.0,2009-2016
0340-00124,340,Burn,pine,0.0,1,0.0,2009-2016
0350-00002,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00002,350,Thin,fir,0.0,1,0.0,2009-2016
0350-00002,350,Thin,pine,0.0,2,0.0,2009-2016
0350-00002,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00003,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00003,350,Thin,pine,0.0,2,0.0,2009-2016
0350-00003,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00005,350,Thin,cedar,0.0,1,0.0,2009-2016
0350-00005,350,Thin,fir,0.0,1,0.0,2009-2016
0350-00005,350,Thin,pine,0.0,1,0.0,2009-2016
0350-00005,350,Thin,psme,0.0,3,0.0,2009-2016
0350-00101,350,Thin,cedar,0.0,2,0.0,2009-2016
0350-00101,350,Thin,fir,0.0,6,0.0,2009-2016
0350-00101,350,Thin,oak,0.0,5,0.0,2009-2016
0350-00102,350,Thin,cedar,0.0,3,0.0,2009-2016
0350-00102,350,Thin,fir,0.04026439021129735,4,0.09828932939567973,2009-2016
0350-00102,350,Thin,psme,0.0,1,0.0,2009-2016
0350-00103,350,Thin,cedar,0.012353260923240739,12,0.031886070453782625,2009-2016
0350-00103,350,Thin,fir,0.02178082201781728,7,0.0551704084891859,2009-2016
